apm,apm_variance,error_rate,action_gap_mean,apm_vs_baseline,replay_id,player_id,window_idx,match_pct,fatigue_score,fatigue_binary
492.5,2734.6875,0.1929,0.1218,0.0707,rep_02461,rep_02461_p1,4,0.476,0.0,0
586.0,170.5,0.1877,0.1024,0.2739,rep_02461,rep_02461_p1,5,0.596,0.0,0
531.5,1023.6875,0.1656,0.113,0.1554,rep_02461,rep_02461_p1,6,0.715,0.0,0
548.5,884.1875,0.2242,0.1094,0.1924,rep_02461,rep_02461_p1,7,0.834,0.0,0
599.5,1212.6875,0.4053,0.1001,0.0138,rep_02462,rep_02462_p4,0,0.0,0.0927,0
568.0,343.5,0.2139,0.1054,-0.0395,rep_02462,rep_02462_p4,1,0.104,0.0186,0
601.0,100.25,0.292,0.0998,0.0163,rep_02462,rep_02462_p4,2,0.207,0.0,0
683.5,817.6875,0.2377,0.0876,0.1559,rep_02462,rep_02462_p4,3,0.311,0.0,0
884.5,132.6875,0.2295,0.0677,0.4958,rep_02462,rep_02462_p4,4,0.415,0.0,0
853.0,488.25,0.2304,0.0703,0.4425,rep_02462,rep_02462_p4,5,0.518,0.0,0
846.0,3081.5,0.2677,0.0707,0.4307,rep_02462,rep_02462_p4,6,0.622,0.0,0
876.0,279.5,0.2426,0.068,0.4814,rep_02462,rep_02462_p4,7,0.726,0.0,0
904.0,986.5,0.2317,0.0664,0.5287,rep_02462,rep_02462_p4,8,0.829,0.0,0
618.0,15040.5,0.9911,0.0971,-0.0987,rep_02462,rep_02462_p6,0,0.0,0.0852,0
788.0,499.5,0.9879,0.0761,0.1492,rep_02462,rep_02462_p6,1,0.104,0.0,0
578.5,2310.6875,0.981,0.1037,-0.1563,rep_02462,rep_02462_p6,2,0.207,0.128,0
537.0,796.25,0.9795,0.1118,-0.2168,rep_02462,rep_02462_p6,3,0.311,0.1763,0
634.5,2142.6875,0.9961,0.0946,-0.0746,rep_02462,rep_02462_p6,4,0.415,0.0692,0
544.5,1848.6875,0.9844,0.11,-0.2059,rep_02462,rep_02462_p6,5,0.518,0.1668,0
573.5,280.6875,0.9843,0.1037,-0.1636,rep_02462,rep_02462_p6,6,0.622,0.1316,0
641.0,830.25,0.9914,0.0919,-0.0651,rep_02462,rep_02462_p6,7,0.726,0.0569,0
605.0,1358.75,0.995,0.099,-0.1176,rep_02462,rep_02462_p6,8,0.829,0.1,0
392.0,482.0,0.2691,0.1531,-0.1098,rep_02466,rep_02466_p3,0,0.0,0.0939,0
513.5,2154.6875,0.2775,0.1169,0.1662,rep_02466,rep_02466_p3,1,0.106,0.0046,0
512.5,2743.6875,0.3112,0.1168,0.1639,rep_02466,rep_02466_p3,2,0.212,0.0416,0
558.5,1050.1875,0.2856,0.1072,0.2684,rep_02466,rep_02466_p3,3,0.318,0.0135,0
584.0,637.0,0.3425,0.1027,0.3263,rep_02466,rep_02466_p3,4,0.424,0.076,0
551.0,26.25,0.382,0.1086,0.2513,rep_02466,rep_02466_p3,5,0.53,0.1193,0
653.5,325.6875,0.381,0.0918,0.4841,rep_02466,rep_02466_p3,6,0.636,0.1182,0
584.0,2416.5,0.3408,0.1027,0.3263,rep_02466,rep_02466_p3,7,0.743,0.0741,0
589.0,2230.25,0.3489,0.1019,0.3376,rep_02466,rep_02466_p3,8,0.849,0.083,0
456.0,17.5,0.2303,0.1316,0.0088,rep_02466,rep_02466_p7,0,0.0,0.0293,0
449.0,218.75,0.1893,0.1336,-0.0066,rep_02466,rep_02466_p7,1,0.106,0.0054,0
465.5,29.6875,0.2653,0.1288,0.0299,rep_02466,rep_02466_p7,2,0.212,0.0794,0
518.5,684.6875,0.269,0.1156,0.1471,rep_02466,rep_02466_p7,3,0.318,0.0847,0
517.5,654.1875,0.2638,0.116,0.1449,rep_02466,rep_02466_p7,4,0.424,0.0772,0
548.5,418.1875,0.2808,0.1092,0.2135,rep_02466,rep_02466_p7,5,0.53,0.1015,0
528.0,413.0,0.3438,0.1135,0.1681,rep_02466,rep_02466_p7,6,0.636,0.1916,0
520.5,103.6875,0.2421,0.1153,0.1515,rep_02466,rep_02466_p7,7,0.743,0.0462,0
518.0,279.5,0.2925,0.1157,0.146,rep_02466,rep_02466_p7,8,0.849,0.1183,0
610.5,1254.6875,0.1916,0.0983,0.0383,rep_02471,rep_02471_p2,0,0.0,0.0316,0
596.5,1016.1875,0.1551,0.1004,0.0145,rep_02471,rep_02471_p2,1,0.113,0.0079,0
657.0,401.25,0.2108,0.0913,0.1173,rep_02471,rep_02471_p2,2,0.226,0.0648,0
593.0,510.25,0.2099,0.1007,0.0085,rep_02471,rep_02471_p2,3,0.338,0.0747,0
512.5,385.1875,0.2078,0.117,-0.1284,rep_02471,rep_02471_p2,4,0.451,0.1705,0
581.0,494.75,0.2212,0.1032,-0.0119,rep_02471,rep_02471_p2,5,0.564,0.1092,0
584.0,1783.5,0.1781,0.1028,-0.0068,rep_02471,rep_02471_p2,6,0.677,0.0313,0
583.5,546.6875,0.1971,0.1028,-0.0077,rep_02471,rep_02471_p2,7,0.789,0.0646,0
577.0,8503.25,0.1326,0.104,0.0152,rep_02471,rep_02471_p3,0,0.0,0.0,0
520.5,398.1875,0.1931,0.1152,-0.0842,rep_02471,rep_02471_p3,1,0.113,0.0917,0
476.5,238.1875,0.3043,0.1258,-0.1616,rep_02471,rep_02471_p3,2,0.226,0.356,1
550.0,435.5,0.2627,0.1089,-0.0323,rep_02471,rep_02471_p3,3,0.338,0.1839,0
483.5,330.1875,0.3237,0.124,-0.1493,rep_02471,rep_02471_p3,4,0.451,0.382,1
459.0,367.25,0.3442,0.1308,-0.1924,rep_02471,rep_02471_p3,5,0.564,0.4205,1
497.5,83.6875,0.3648,0.1206,-0.1246,rep_02471,rep_02471_p3,6,0.677,0.3668,1
485.5,301.1875,0.4109,0.1233,-0.1457,rep_02471,rep_02471_p3,7,0.789,0.3826,1
499.0,724.75,0.2555,0.1203,-0.0177,rep_02472,rep_02472_p1,0,0.0,0.0405,0
551.0,800.75,0.2459,0.1089,0.0846,rep_02472,rep_02472_p1,1,0.13,0.0,0
518.5,583.6875,0.2218,0.1157,0.0207,rep_02472,rep_02472_p1,2,0.259,0.0081,0
526.0,693.5,0.2747,0.1141,0.0354,rep_02472,rep_02472_p1,3,0.389,0.0287,0
509.5,719.1875,0.2797,0.1178,0.003,rep_02472,rep_02472_p1,4,0.518,0.055,0
501.0,461.25,0.2146,0.1192,-0.0138,rep_02472,rep_02472_p1,5,0.648,0.0309,0
524.0,1150.0,0.2824,0.1145,0.0315,rep_02472,rep_02472_p1,6,0.777,0.0389,0
537.0,211.25,0.2365,0.1116,0.0885,rep_02472,rep_02472_p5,0,0.0,0.0,0
405.5,34.6875,0.3107,0.148,-0.178,rep_02472,rep_02472_p5,1,0.13,0.1385,0
404.5,852.1875,0.2114,0.1482,-0.1801,rep_02472,rep_02472_p5,2,0.259,0.0992,0
445.5,138.6875,0.2851,0.1346,-0.097,rep_02472,rep_02472_p5,3,0.389,0.0473,0
438.5,1385.6875,0.2269,0.1364,-0.1111,rep_02472,rep_02472_p5,4,0.518,0.0449,0
449.5,272.6875,0.2436,0.1313,-0.0889,rep_02472,rep_02472_p5,5,0.648,0.0254,0
459.5,93.1875,0.2307,0.13,-0.0686,rep_02472,rep_02472_p5,6,0.777,0.0128,0
591.5,437.1875,0.3297,0.1013,-0.0641,rep_02482,rep_02482_p3,0,0.0,0.0785,0
639.5,1632.6875,0.2338,0.0936,0.0119,rep_02482,rep_02482_p3,1,0.096,0.0,0
695.5,597.6875,0.2509,0.0862,0.1005,rep_02482,rep_02482_p3,2,0.192,0.0,0
663.5,181.6875,0.263,0.0904,0.0498,rep_02482,rep_02482_p3,3,0.288,0.0,0
652.0,298.0,0.2883,0.0921,0.0316,rep_02482,rep_02482_p3,4,0.385,0.007,0
644.0,241.5,0.2469,0.0931,0.019,rep_02482,rep_02482_p3,5,0.481,0.0,0
625.0,798.25,0.3024,0.096,-0.0111,rep_02482,rep_02482_p3,6,0.577,0.022,0
690.0,339.5,0.3014,0.0867,0.0918,rep_02482,rep_02482_p3,7,0.673,0.0209,0
666.0,38.5,0.3116,0.09,0.0538,rep_02482,rep_02482_p3,8,0.769,0.0318,0
621.5,253.1875,0.2759,0.0966,-0.0166,rep_02482,rep_02482_p3,9,0.865,0.0,0
484.5,266.1875,0.3519,0.1238,-0.0038,rep_02482,rep_02482_p4,0,0.0,0.0288,0
505.0,101.25,0.3198,0.1188,0.0384,rep_02482,rep_02482_p4,1,0.096,0.0,0
572.0,240.5,0.3033,0.1047,0.1761,rep_02482,rep_02482_p4,2,0.192,0.0,0
527.5,108.1875,0.291,0.1136,0.0846,rep_02482,rep_02482_p4,3,0.288,0.0,0
677.0,2336.75,0.2001,0.0886,0.392,rep_02482,rep_02482_p4,4,0.385,0.0,0
756.5,2934.6875,0.2399,0.0792,0.5555,rep_02482,rep_02482_p4,5,0.481,0.0,0
636.0,1154.5,0.294,0.0943,0.3077,rep_02482,rep_02482_p4,6,0.577,0.0,0
649.5,1737.6875,0.3018,0.0924,0.3355,rep_02482,rep_02482_p4,7,0.673,0.0,0
589.5,946.6875,0.2782,0.1018,0.2121,rep_02482,rep_02482_p4,8,0.769,0.0,0
586.0,805.0,0.2935,0.1024,0.2049,rep_02482,rep_02482_p4,9,0.865,0.0,0
250.5,1450.1875,0.998,0.2384,-0.2347,rep_02485,rep_02485_p1,0,0.0,0.2079,0
461.5,1810.1875,1.0,0.1288,0.4099,rep_02485,rep_02485_p1,1,0.115,0.0003,0
604.5,723.1875,1.0,0.0993,0.8467,rep_02485,rep_02485_p1,2,0.231,0.0003,0
671.5,601.1875,1.0,0.0894,1.0514,rep_02485,rep_02485_p1,3,0.346,0.0003,0
617.5,4748.1875,1.0,0.0972,0.8865,rep_02485,rep_02485_p1,4,0.461,0.0003,0
641.0,1156.25,1.0,0.0935,0.9582,rep_02485,rep_02485_p1,5,0.577,0.0003,0
734.5,497.1875,1.0,0.0817,1.2439,rep_02485,rep_02485_p1,6,0.692,0.0003,0
686.0,4853.5,1.0,0.0871,1.0957,rep_02485,rep_02485_p1,7,0.807,0.0003,0
418.0,1195.5,0.2189,0.1432,-0.0926,rep_02485,rep_02485_p8,0,0.0,0.0681,0
508.5,694.1875,0.3088,0.118,0.1038,rep_02485,rep_02485_p8,1,0.115,0.0511,0
536.0,843.5,0.2435,0.1115,0.1635,rep_02485,rep_02485_p8,2,0.231,0.0,0
673.5,2556.1875,0.2613,0.0885,0.462,rep_02485,rep_02485_p8,3,0.346,0.0,0
598.0,381.5,0.2943,0.1003,0.2981,rep_02485,rep_02485_p8,4,0.461,0.0346,0
712.0,4312.5,0.198,0.0842,0.5456,rep_02485,rep_02485_p8,5,0.577,0.0,0
590.0,851.5,0.2669,0.1017,0.2808,rep_02485,rep_02485_p8,6,0.692,0.0035,0
721.0,662.25,0.294,0.0831,0.5651,rep_02485,rep_02485_p8,7,0.807,0.0343,0
547.0,668.25,0.053,0.1096,0.0466,rep_02488,rep_02488_p2,0,0.0,0.0,0
485.5,128.6875,0.1153,0.1231,-0.0711,rep_02488,rep_02488_p2,1,0.133,0.1524,0
598.0,172.0,0.2166,0.1003,0.1441,rep_02488,rep_02488_p2,2,0.265,0.3,1
544.5,106.6875,0.1892,0.1101,0.0418,rep_02488,rep_02488_p2,3,0.398,0.3,1
544.0,688.5,0.239,0.1103,0.0408,rep_02488,rep_02488_p2,4,0.53,0.3,1
514.0,283.5,0.2286,0.1166,-0.0166,rep_02488,rep_02488_p2,5,0.663,0.3026,1
566.5,569.1875,0.2542,0.1058,0.0839,rep_02488,rep_02488_p2,6,0.795,0.3,1
543.0,9180.25,0.302,0.1104,0.0874,rep_02488,rep_02488_p8,0,0.0,0.0515,0
520.0,4376.0,0.2135,0.115,0.0414,rep_02488,rep_02488_p8,1,0.133,0.0149,0
847.5,12686.1875,0.2413,0.0708,0.6973,rep_02488,rep_02488_p8,2,0.265,0.0,0
661.0,2644.75,0.2632,0.0907,0.3238,rep_02488,rep_02488_p8,3,0.398,0.0063,0
983.0,8138.25,0.2101,0.061,0.9686,rep_02488,rep_02488_p8,4,0.53,0.0,0
850.0,1564.5,0.1847,0.0706,0.7023,rep_02488,rep_02488_p8,5,0.663,0.0,0
831.5,13423.6875,0.2766,0.072,0.6652,rep_02488,rep_02488_p8,6,0.795,0.0219,0
560.0,301.5,0.175,0.1072,0.012,rep_02494,rep_02494_p0,0,0.0,0.0009,0
531.5,77.6875,0.174,0.1124,-0.0395,rep_02494,rep_02494_p0,1,0.116,0.0178,0
530.0,225.5,0.1858,0.1126,-0.0422,rep_02494,rep_02494_p0,2,0.232,0.039,0
528.5,876.1875,0.2119,0.1136,-0.0449,rep_02494,rep_02494_p0,3,0.348,0.087,0
536.0,2134.5,0.2547,0.1113,-0.0313,rep_02494,rep_02494_p0,4,0.464,0.1495,0
499.5,2092.1875,0.2553,0.1201,-0.0973,rep_02494,rep_02494_p0,5,0.579,0.2,0
553.5,912.1875,0.2276,0.108,0.0003,rep_02494,rep_02494_p0,6,0.695,0.0913,0
605.0,376.25,0.2347,0.099,0.0934,rep_02494,rep_02494_p0,7,0.811,0.1035,0
426.0,1595.5,0.3181,0.141,0.024,rep_02494,rep_02494_p1,0,0.0,0.0,0
409.5,46.1875,0.3639,0.1463,-0.0156,rep_02494,rep_02494_p1,1,0.116,0.0337,0
449.5,146.1875,0.3048,0.1331,0.0805,rep_02494,rep_02494_p1,2,0.232,0.0,0
448.0,682.5,0.3192,0.134,0.0769,rep_02494,rep_02494_p1,3,0.348,0.0,0
434.0,1581.0,0.2753,0.138,0.0433,rep_02494,rep_02494_p1,4,0.464,0.0,0
474.5,762.6875,0.3783,0.1265,0.1406,rep_02494,rep_02494_p1,5,0.579,0.0328,0
483.0,3152.25,0.3054,0.124,0.1611,rep_02494,rep_02494_p1,6,0.695,0.0,0
482.5,358.1875,0.3741,0.1228,0.1599,rep_02494,rep_02494_p1,7,0.811,0.0291,0
521.5,758.1875,0.4008,0.1149,0.001,rep_02498,rep_02498_p3,0,0.0,0.1329,0
514.0,334.0,0.1547,0.1161,-0.0134,rep_02498,rep_02498_p3,1,0.122,0.0047,0
558.5,168.1875,0.1979,0.1073,0.072,rep_02498,rep_02498_p3,2,0.244,0.0,0
650.5,861.1875,0.1776,0.0922,0.2486,rep_02498,rep_02498_p3,3,0.366,0.0,0
787.5,1880.1875,0.1511,0.076,0.5115,rep_02498,rep_02498_p3,4,0.488,0.0,0
761.5,8300.1875,0.1661,0.0784,0.4616,rep_02498,rep_02498_p3,5,0.611,0.0,0
834.0,429.5,0.2092,0.0714,0.6008,rep_02498,rep_02498_p3,6,0.733,0.0,0
655.5,1237.1875,0.1915,0.0901,0.2582,rep_02498,rep_02498_p3,7,0.855,0.0,0
321.5,494.6875,0.1944,0.1868,-0.0572,rep_02498,rep_02498_p4,0,0.0,0.0391,0
359.0,244.75,0.2145,0.1664,0.0528,rep_02498,rep_02498_p4,1,0.122,0.0147,0
377.5,471.1875,0.2702,0.159,0.107,rep_02498,rep_02498_p4,2,0.244,0.0965,0
296.5,158.1875,0.3524,0.2025,-0.1305,rep_02498,rep_02498_p4,3,0.366,0.3107,1
365.0,237.25,0.2795,0.1639,0.0704,rep_02498,rep_02498_p4,4,0.488,0.1101,0
400.0,154.5,0.3812,0.1497,0.173,rep_02498,rep_02498_p4,5,0.611,0.2594,0
483.5,117.1875,0.393,0.124,0.4179,rep_02498,rep_02498_p4,6,0.733,0.2767,0
406.0,51.0,0.3227,0.1476,0.1906,rep_02498,rep_02498_p4,7,0.855,0.1735,0
347.5,1516.6875,0.3554,0.1725,-0.0684,rep_02502,rep_02502_p0,0,0.0,0.1348,0
451.5,579.6875,0.2647,0.133,0.2105,rep_02502,rep_02502_p0,1,0.085,0.0,0
378.0,167.5,0.2923,0.1583,0.0134,rep_02502,rep_02502_p0,2,0.169,0.0342,0
340.5,27.1875,0.3686,0.1763,-0.0871,rep_02502,rep_02502_p0,3,0.254,0.1613,0
341.0,34.25,0.327,0.1759,-0.0858,rep_02502,rep_02502_p0,4,0.338,0.1199,0
324.0,117.5,0.2639,0.1851,-0.1314,rep_02502,rep_02502_p0,5,0.423,0.1368,0
308.0,33.0,0.3003,0.1931,-0.1743,rep_02502,rep_02502_p0,6,0.507,0.1673,0
288.5,69.6875,0.3778,0.2046,-0.2265,rep_02502,rep_02502_p0,7,0.592,0.2724,0
345.0,494.25,0.3188,0.1733,-0.0751,rep_02502,rep_02502_p0,8,0.677,0.1036,0
342.0,798.5,0.4211,0.1744,-0.0831,rep_02502,rep_02502_p0,9,0.761,0.2078,0
341.5,1600.6875,0.3441,0.1758,-0.0845,rep_02502,rep_02502_p0,10,0.846,0.1357,0
547.0,652.25,0.3245,0.1096,0.0155,rep_02502,rep_02502_p1,0,0.0,0.0999,0
542.0,136.5,0.1624,0.1106,0.0062,rep_02502,rep_02502_p1,1,0.085,0.0032,0
519.5,420.6875,0.1963,0.1153,-0.0356,rep_02502,rep_02502_p1,2,0.169,0.0324,0
653.0,3156.25,0.1654,0.0917,0.2123,rep_02502,rep_02502_p1,3,0.254,0.0,0
707.5,855.6875,0.142,0.0846,0.3134,rep_02502,rep_02502_p1,4,0.338,0.0,0
722.5,294.6875,0.099,0.0828,0.3413,rep_02502,rep_02502_p1,5,0.423,0.0,0
655.0,1514.25,0.1595,0.0913,0.216,rep_02502,rep_02502_p1,6,0.507,0.0,0
764.5,2140.6875,0.1517,0.0784,0.4192,rep_02502,rep_02502_p1,7,0.592,0.0,0
770.5,1188.6875,0.1512,0.0775,0.4304,rep_02502,rep_02502_p1,8,0.677,0.0,0
708.0,872.5,0.1751,0.0848,0.3144,rep_02502,rep_02502_p1,9,0.761,0.0,0
689.0,875.25,0.1945,0.0868,0.2791,rep_02502,rep_02502_p1,10,0.846,0.0,0
475.0,334.25,0.2021,0.1264,-0.1862,rep_02504,rep_02504_p5,0,0.0,0.1682,0
673.0,5480.25,0.1471,0.089,0.1531,rep_02504,rep_02504_p5,1,0.116,0.0,0
565.5,936.6875,0.1556,0.106,-0.0311,rep_02504,rep_02504_p5,2,0.231,0.0074,0
554.0,651.5,0.194,0.1084,-0.0508,rep_02504,rep_02504_p5,3,0.347,0.0521,0
700.0,213.5,0.1414,0.0856,0.1993,rep_02504,rep_02504_p5,4,0.462,0.0,0
768.5,340.6875,0.1555,0.0778,0.3167,rep_02504,rep_02504_p5,5,0.578,0.0,0
771.0,1827.25,0.1388,0.0773,0.321,rep_02504,rep_02504_p5,6,0.693,0.0,0
699.5,1305.6875,0.1823,0.0858,0.1985,rep_02504,rep_02504_p5,7,0.809,0.0132,0
192.0,1047.5,0.9974,0.3017,-0.3793,rep_02504,rep_02504_p7,0,0.0,0.2388,0
389.5,9168.1875,1.0,0.147,0.2592,rep_02504,rep_02504_p7,1,0.116,0.0004,0
516.0,1716.5,1.0,0.1104,0.6681,rep_02504,rep_02504_p7,2,0.231,0.0004,0
536.0,7789.5,1.0,0.1113,0.7328,rep_02504,rep_02504_p7,3,0.347,0.0004,0
617.5,7013.1875,1.0,0.0972,0.9962,rep_02504,rep_02504_p7,4,0.462,0.0004,0
689.0,488.75,1.0,0.0856,1.2274,rep_02504,rep_02504_p7,5,0.578,0.0004,0
652.5,996.1875,1.0,0.0917,1.1094,rep_02504,rep_02504_p7,6,0.693,0.0004,0
696.5,50.1875,1.0,0.0861,1.2516,rep_02504,rep_02504_p7,7,0.809,0.0004,0
438.0,1352.5,0.4326,0.1369,0.0495,rep_02505,rep_02505_p1,0,0.0,0.0347,0
364.5,240.1875,0.3429,0.1646,-0.1266,rep_02505,rep_02505_p1,1,0.128,0.0642,0
387.0,724.25,0.3295,0.1549,-0.0727,rep_02505,rep_02505_p1,2,0.257,0.0233,0
427.0,227.25,0.3044,0.1399,0.0232,rep_02505,rep_02505_p1,3,0.385,0.0,0
348.5,22.6875,0.3429,0.1699,-0.1649,rep_02505,rep_02505_p1,4,0.513,0.0911,0
391.0,193.25,0.3581,0.1534,-0.0631,rep_02505,rep_02505_p1,5,0.642,0.0163,0
380.0,2.5,0.3,0.1578,-0.0895,rep_02505,rep_02505_p1,6,0.77,0.0358,0
591.0,724.25,0.1506,0.1015,-0.0514,rep_02505,rep_02505_p2,0,0.0,0.0259,0
636.5,704.1875,0.1815,0.0943,0.0217,rep_02505,rep_02505_p2,1,0.128,0.0279,0
512.5,667.6875,0.2059,0.1168,-0.1774,rep_02505,rep_02505_p2,2,0.257,0.1931,0
590.0,341.5,0.211,0.1017,-0.053,rep_02505,rep_02505_p2,3,0.385,0.1083,0
587.0,6067.25,0.2002,0.1021,-0.0578,rep_02505,rep_02505_p2,4,0.513,0.0921,0
477.5,3417.1875,0.2188,0.1257,-0.2335,rep_02505,rep_02505_p2,5,0.642,0.2631,0
605.5,3412.1875,0.161,0.099,-0.0281,rep_02505,rep_02505_p2,6,0.77,0.009,0
535.5,113.6875,0.1625,0.1119,0.0142,rep_02508,rep_02508_p1,0,0.0,0.0,0
472.5,518.1875,0.2497,0.1269,-0.1051,rep_02508,rep_02508_p1,1,0.108,0.1073,0
512.0,48.5,0.2969,0.1169,-0.0303,rep_02508,rep_02508_p1,2,0.216,0.1322,0
496.0,181.0,0.2631,0.1207,-0.0606,rep_02508,rep_02508_p1,3,0.324,0.0931,0
562.0,5262.0,0.2144,0.1068,0.0644,rep_02508,rep_02508_p1,4,0.433,0.0121,0
625.0,540.25,0.236,0.096,0.1837,rep_02508,rep_02508_p1,5,0.541,0.0435,0
561.5,90.6875,0.2582,0.1066,0.0634,rep_02508,rep_02508_p1,6,0.649,0.0758,0
582.0,1563.5,0.2887,0.1031,0.1023,rep_02508,rep_02508_p1,7,0.757,0.1202,0
525.0,850.25,0.2829,0.1142,-0.0057,rep_02508,rep_02508_p1,8,0.865,0.1118,0
577.5,654.6875,0.9991,0.1039,0.0815,rep_02508,rep_02508_p3,0,0.0,0.0,0
566.0,7606.5,1.0,0.1061,0.0599,rep_02508,rep_02508_p3,1,0.108,0.0073,0
558.5,3645.6875,1.0,0.1056,0.0459,rep_02508,rep_02508_p3,2,0.216,0.0129,0
485.0,4437.25,1.0,0.1213,-0.0918,rep_02508,rep_02508_p3,3,0.324,0.107,0
505.5,4164.6875,1.0,0.1173,-0.0534,rep_02508,rep_02508_p3,4,0.433,0.0815,0
771.0,1142.25,1.0,0.0778,0.4438,rep_02508,rep_02508_p3,5,0.541,0.0001,0
613.0,6124.25,0.9984,0.0978,0.1479,rep_02508,rep_02508_p3,6,0.649,0.0,0
643.5,2931.1875,0.9984,0.0929,0.2051,rep_02508,rep_02508_p3,7,0.757,0.0,0
691.0,3406.25,0.9993,0.0866,0.294,rep_02508,rep_02508_p3,8,0.865,0.0,0
468.0,132.5,0.2404,0.1282,-0.014,rep_02509,rep_02509_p3,0,0.0,0.0038,0
450.0,613.5,0.2344,0.1329,-0.052,rep_02509,rep_02509_p3,1,0.095,0.0134,0
523.5,38.1875,0.1633,0.1146,0.1029,rep_02509,rep_02509_p3,2,0.189,0.0,0
579.0,5464.25,0.1572,0.1033,0.2198,rep_02509,rep_02509_p3,3,0.284,0.0,0
529.5,433.1875,0.2276,0.1133,0.1155,rep_02509,rep_02509_p3,4,0.379,0.0,0
515.5,1829.6875,0.1998,0.1162,0.086,rep_02509,rep_02509_p3,5,0.473,0.0,0
589.5,4068.6875,0.2027,0.1016,0.2419,rep_02509,rep_02509_p3,6,0.568,0.0,0
649.5,2336.1875,0.1871,0.0923,0.3683,rep_02509,rep_02509_p3,7,0.662,0.0,0
673.5,1874.1875,0.1915,0.0889,0.4189,rep_02509,rep_02509_p3,8,0.757,0.0,0
688.5,3853.6875,0.2019,0.0872,0.4505,rep_02509,rep_02509_p3,9,0.852,0.0,0
480.0,619.5,0.1323,0.125,0.0271,rep_02509,rep_02509_p4,0,0.0,0.0,0
456.5,286.6875,0.2607,0.1315,-0.0232,rep_02509,rep_02509_p4,1,0.095,0.1156,0
436.5,342.1875,0.2577,0.137,-0.066,rep_02509,rep_02509_p4,2,0.189,0.141,0
385.5,859.1875,0.2477,0.1551,-0.1751,rep_02509,rep_02509_p4,3,0.284,0.2084,0
443.5,456.6875,0.2458,0.1353,-0.051,rep_02509,rep_02509_p4,4,0.379,0.1127,0
446.5,281.1875,0.2766,0.1344,-0.0446,rep_02509,rep_02509_p4,5,0.473,0.1551,0
548.0,1314.5,0.292,0.1091,0.1726,rep_02509,rep_02509_p4,6,0.568,0.1458,0
519.5,101.1875,0.2724,0.1154,0.1116,rep_02509,rep_02509_p4,7,0.662,0.1159,0
513.0,1662.75,0.2924,0.1168,0.0977,rep_02509,rep_02509_p4,8,0.757,0.1464,0
472.0,310.0,0.3263,0.1272,0.01,rep_02509,rep_02509_p4,9,0.852,0.1982,0
542.5,3222.1875,0.2995,0.1106,0.0616,rep_02512,rep_02512_p2,0,0.0,0.0,0
511.0,3484.75,0.3219,0.1174,0.0,rep_02512,rep_02512_p2,1,0.124,0.0317,0
529.5,1703.6875,0.238,0.1133,0.0362,rep_02512,rep_02512_p2,2,0.247,0.0,0
558.5,1007.1875,0.2963,0.1073,0.093,rep_02512,rep_02512_p2,3,0.371,0.0,0
610.0,26.0,0.2303,0.0984,0.1937,rep_02512,rep_02512_p2,4,0.495,0.0,0
592.5,295.6875,0.3122,0.101,0.1595,rep_02512,rep_02512_p2,5,0.619,0.0014,0
548.5,2053.6875,0.3309,0.1094,0.0734,rep_02512,rep_02512_p2,6,0.742,0.0195,0
594.0,548.0,0.3232,0.101,0.1624,rep_02512,rep_02512_p2,7,0.866,0.0121,0
488.0,28341.0,0.998,0.1228,0.1159,rep_02512,rep_02512_p5,0,0.0,0.01,0
501.0,10418.75,1.0,0.1187,0.1456,rep_02512,rep_02512_p5,1,0.124,0.0003,0
509.5,5766.1875,1.0,0.1169,0.165,rep_02512,rep_02512_p5,2,0.247,0.0003,0
541.5,2475.6875,1.0,0.1101,0.2382,rep_02512,rep_02512_p5,3,0.371,0.0003,0
592.5,1750.6875,1.0,0.1004,0.3548,rep_02512,rep_02512_p5,4,0.495,0.0003,0
490.0,1383.5,0.998,0.1225,0.1204,rep_02512,rep_02512_p5,5,0.619,0.0074,0
579.5,4299.1875,1.0,0.1036,0.3251,rep_02512,rep_02512_p5,6,0.742,0.0003,0
594.0,9167.5,1.0,0.101,0.3582,rep_02512,rep_02512_p5,7,0.866,0.0003,0
403.0,5632.25,0.9963,0.149,0.0863,rep_02513,rep_02513_p6,0,0.0,0.0,0
282.5,5435.1875,1.0,0.2126,-0.2385,rep_02513,rep_02513_p6,1,0.116,0.1236,0
437.5,4073.1875,1.0,0.1372,0.1792,rep_02513,rep_02513_p6,2,0.233,0.0006,0
682.0,3315.0,1.0,0.088,0.8383,rep_02513,rep_02513_p6,3,0.349,0.0006,0
571.5,249.6875,1.0,0.1049,0.5404,rep_02513,rep_02513_p6,4,0.465,0.0006,0
646.0,4042.5,1.0,0.0929,0.7412,rep_02513,rep_02513_p6,5,0.582,0.0006,0
575.5,2574.1875,1.0,0.1043,0.5512,rep_02513,rep_02513_p6,6,0.698,0.0006,0
586.5,1107.1875,1.0,0.1023,0.5809,rep_02513,rep_02513_p6,7,0.814,0.0006,0
400.5,5442.6875,0.9988,0.1499,0.0844,rep_02513,rep_02513_p7,0,0.0,0.0,0
284.5,5217.1875,1.0,0.2111,-0.2297,rep_02513,rep_02513_p7,1,0.116,0.1188,0
428.0,3777.5,0.9988,0.1401,0.1588,rep_02513,rep_02513_p7,2,0.233,0.0,0
565.0,3397.25,0.9991,0.1062,0.5298,rep_02513,rep_02513_p7,3,0.349,0.0,0
567.0,217.25,1.0,0.1058,0.5352,rep_02513,rep_02513_p7,4,0.465,0.0002,0
