match_id,player_id,window_idx,attn_weight,label,rel_position,apm,apm_variance,action_gap_mean,error_rate,pos_bin
rep_00845,rep_00845_p6,6,0.049397505819797516,0,0.6666666666666666,0.32685238122940063,-0.10399547219276428,-0.41467052698135376,-0.49157753586769104,6.0
rep_00845,rep_00845_p6,7,0.035125672817230225,0,0.7777777777777778,0.12892837822437286,-0.3624653220176697,-0.2796368896961212,-0.4646419286727905,7.0
rep_00845,rep_00845_p6,8,0.01973983831703663,0,0.8888888888888888,0.23812782764434814,-0.3377828299999237,-0.35559332370758057,-0.5132431387901306,8.0
rep_00845,rep_00845_p6,9,0.0100792795419693,0,1.0,0.1835281103849411,-0.3127134442329407,-0.3443405032157898,-0.467276930809021,9.0
rep_00854,rep_00854_p1,0,0.3600982427597046,0,0.0,0.24836528301239014,-0.3845267593860626,-0.36684611439704895,-0.3369905352592468,
rep_00854,rep_00854_p1,1,0.29960957169532776,0,0.14285714285714285,-0.22255733609199524,-0.38669323921203613,-0.0095695611089468,-0.7029635310173035,1.0
rep_00854,rep_00854_p1,2,0.14836139976978302,0,0.2857142857142857,-0.5603931546211243,-0.34772545099258423,0.3111353814601898,-0.7653253674507141,2.0
rep_00854,rep_00854_p1,3,0.06909845024347305,0,0.42857142857142855,0.5520762205123901,0.23819369077682495,-0.5553305745124817,-0.766496479511261,4.0
rep_00854,rep_00854_p1,4,0.050524935126304626,0,0.5714285714285714,1.2755225896835327,0.3860565423965454,-0.9182335734367371,-0.9348440766334534,5.0
rep_00854,rep_00854_p1,5,0.03648485243320465,0,0.7142857142857143,1.2277477979660034,-0.2904682457447052,-0.8957279324531555,-0.7861126065254211,7.0
rep_00854,rep_00854_p1,6,0.023552246391773224,0,0.8571428571428571,0.8148373961448669,-0.007016082294285297,-0.7016170620918274,-0.792553722858429,8.0
rep_00854,rep_00854_p1,7,0.012270264327526093,0,1.0,0.8694371581077576,-0.3610822558403015,-0.7325623035430908,-0.7805498242378235,9.0
rep_00877,rep_00877_p4,0,0.1557871252298355,0,0.0,0.39168956875801086,0.19841347634792328,-0.46530815958976746,-0.5308098196983337,
rep_00877,rep_00877_p4,1,0.13697296380996704,0,0.043478260869565216,0.26884016394615173,-0.08942002803087234,-0.37528571486473083,-0.3276216387748718,0.0
rep_00877,rep_00877_p4,2,0.10315904766321182,0,0.08695652173913043,0.1732906550168991,-0.17522846162319183,-0.31902170181274414,-0.5483765602111816,0.0
rep_00877,rep_00877_p4,3,0.0725833922624588,0,0.13043478260869565,0.637388288974762,-0.29871833324432373,-0.6059682369232178,-0.5111936926841736,1.0
rep_00877,rep_00877_p4,4,0.06155658885836601,0,0.17391304347826086,0.2927275598049164,-0.1767662763595581,-0.3949781358242035,-0.6704651713371277,1.0
rep_00877,rep_00877_p4,5,0.050071872770786285,0,0.21739130434782608,0.7465877532958984,-0.14590348303318024,-0.6622322797775269,-0.6783701777458191,2.0
rep_00877,rep_00877_p4,6,0.045503806322813034,0,0.2608695652173913,0.7738876342773438,0.05457409843802452,-0.6762982606887817,-0.5861449837684631,2.0
rep_00877,rep_00877_p4,7,0.041358139365911484,0,0.30434782608695654,0.7431752681732178,-0.2325533628463745,-0.659419059753418,-0.7035490870475769,3.0
